,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff
13330,2018,16.0,15.0,10.0,18.0,59.0,700.0,NewYork,V,27.0,27.0,1.5,28.0,22.0,104.0,-1000.0,Boston,11-29-2017,163.0,187.5,189.0,-13.0,-12.5,-45.0
13331,2018,33.0,24.0,18.0,24.0,99.0,190.0,Denver,V,21.0,34.0,4.5,26.0,46.0,127.0,-230.0,LALakers,11-29-2017,226.0,217.0,220.0,-5.0,-5.0,-28.0
13332,2018,24.0,26.0,18.0,26.0,94.0,-130.0,Houston,V,29.0,30.0,103.0,24.0,30.0,113.0,110.0,GoldenState,11-29-2017,207.0,208.0,208.5,-0.0,2.0,-19.0
13333,2018,20.0,23.0,25.0,16.0,84.0,125.0,Washington,V,25.0,17.0,2.5,26.0,17.0,85.0,-145.0,Philadelphia,11-30-2017,169.0,196.5,195.0,-1.0,-2.5,-1.0
13334,2018,28.0,21.0,16.0,17.0,82.0,235.0,Cleveland,V,27.0,27.0,2.5,22.0,15.0,91.0,-275.0,Toronto,11-30-2017,173.0,195.0,189.0,-3.5,-6.5,-9.0
13335,2018,28.0,15.0,25.0,24.0,92.0,-120.0,NewOrleans,V,22.0,23.0,93.0,18.0,23.0,86.0,100.0,Atlanta,11-30-2017,178.0,187.0,187.0,1.0,1.0,6.0
13336,2018,29.0,26.0,22.0,11.0,88.0,-120.0,Milwaukee,V,19.0,25.0,2.5,21.0,26.0,91.0,100.0,NewYork,11-30-2017,179.0,193.0,194.5,-0.0,1.0,-3.0
13337,2018,22.0,26.0,26.0,32.0,106.0,-600.0,SanAntonio,V,24.0,24.0,95.5,32.0,11.0,91.0,475.0,Minnesota,11-30-2017,197.0,193.0,192.0,9.5,10.0,15.0
13338,2018,31.0,28.0,24.0,12.0,95.0,-145.0,Boston,V,25.0,16.0,3.0,20.0,24.0,85.0,125.0,Miami,11-30-2017,180.0,188.5,185.0,2.5,2.5,10.0
13339,2018,19.0,17.0,23.0,21.0,80.0,850.0,Portland,V,18.0,26.0,5.5,32.0,15.0,91.0,-1300.0,Dallas,11-30-2017,171.0,197.5,198.5,-12.5,-13.0,-11.0
13340,2018,22.0,29.0,31.0,14.0,96.0,190.0,LALakers,V,30.0,40.0,106.0,32.0,18.0,120.0,-230.0,Utah,11-30-2017,216.0,212.5,209.0,-8.0,-5.0,-24.0
13341,2018,16.0,34.0,28.0,28.0,106.0,190.0,Orlando,V,31.0,29.0,0.0,28.0,22.0,110.0,-230.0,Phoenix,11-30-2017,216.0,212.5,215.5,-5.0,-5.5,-4.0
13342,2018,24.0,24.0,17.0,28.0,93.0,-125.0,Indiana,V,22.0,27.0,102.5,21.0,25.0,95.0,105.0,Seattle,11-30-2017,188.0,213.5,212.0,2.5,2.0,-2.0
13343,2018,24.0,26.0,22.0,35.0,107.0,400.0,LAClippers,V,30.0,33.0,2.0,27.0,33.0,123.0,-500.0,Denver,11-30-2017,230.0,205.5,208.0,-9.5,-9.5,-16.0
13344,2018,23.0,22.0,30.0,22.0,97.0,135.0,Toronto,V,23.0,30.0,100.0,25.0,23.0,101.0,-155.0,Washington,12-01-2017,198.0,198.0,194.0,1.0,-3.0,-4.0
13345,2018,28.0,23.0,10.0,22.0,92.0,290.0,Philadelphia,V,19.0,16.0,7.5,25.0,23.0,94.0,-350.0,NewJersey,12-01-2017,186.0,184.5,182.5,-8.0,-7.5,-2.0
13346,2018,21.0,19.0,15.0,25.0,80.0,370.0,Minnesota,V,26.0,23.0,3.5,30.0,30.0,109.0,-450.0,Memphis,12-01-2017,189.0,210.0,211.0,-9.0,-9.0,-29.0
13347,2018,23.0,28.0,30.0,21.0,108.0,-150.0,Dallas,V,32.0,24.0,95.5,24.0,22.0,112.0,130.0,NewOrleans,12-01-2017,220.0,195.5,192.5,3.0,3.0,-4.0
13348,2018,28.0,28.0,28.0,33.0,117.0,-230.0,Detroit,V,22.0,20.0,2.5,23.0,26.0,91.0,190.0,Milwaukee,12-01-2017,208.0,195.5,192.5,2.5,5.0,26.0
13349,2018,23.0,34.0,18.0,20.0,95.0,275.0,Charlotte,V,31.0,27.0,4.5,28.0,25.0,111.0,-325.0,Chicago,12-01-2017,206.0,181.0,183.0,-5.5,-7.0,-16.0
13350,2018,29.0,21.0,24.0,25.0,99.0,-260.0,Houston,V,26.0,23.0,95.5,30.0,28.0,107.0,220.0,Sacramento,12-01-2017,206.0,194.5,193.0,4.5,6.5,-8.0
13351,2018,19.0,20.0,11.0,20.0,70.0,1400.0,Cleveland,V,17.0,26.0,9.5,21.0,16.0,80.0,-2800.0,Boston,12-02-2017,150.0,185.0,184.5,-10.5,-15.0,-10.0
13352,2018,32.0,18.0,27.0,24.0,101.0,-110.0,Indiana,V,19.0,32.0,0.0,25.0,19.0,95.0,-110.0,LAClippers,12-02-2017,196.0,202.0,198.0,1.5,-0.0,6.0
13353,2018,17.0,21.0,19.0,22.0,79.0,950.0,Portland,V,23.0,28.0,2.0,26.0,23.0,100.0,-1500.0,SanAntonio,12-02-2017,179.0,186.5,188.0,-15.0,-13.5,-21.0
13354,2018,27.0,17.0,23.0,28.0,95.0,295.0,NewJersey,V,27.0,27.0,1.5,33.0,31.0,118.0,-355.0,Detroit,12-02-2017,213.0,181.5,184.0,-8.0,-8.0,-23.0
13355,2018,37.0,24.0,24.0,30.0,115.0,-400.0,Phoenix,V,29.0,28.0,102.5,27.0,20.0,104.0,330.0,NewYork,12-02-2017,219.0,204.5,209.5,9.0,8.5,11.0
13356,2018,17.0,25.0,22.0,25.0,89.0,185.0,Miami,V,37.0,22.0,102.0,33.0,23.0,115.0,-215.0,Denver,12-02-2017,204.0,199.0,207.0,-6.0,-5.0,-26.0
13357,2018,35.0,25.0,28.0,21.0,109.0,-260.0,GoldenState,V,18.0,23.0,2.5,25.0,30.0,96.0,220.0,Seattle,12-02-2017,205.0,220.0,218.5,6.0,6.0,13.0
13358,2018,24.0,39.0,14.0,27.0,104.0,-105.0,Orlando,V,30.0,25.0,2.5,20.0,22.0,97.0,-115.0,LALakers,12-02-2017,201.0,211.0,211.0,-1.5,-1.0,7.0
13359,2018,24.0,21.0,21.0,22.0,88.0,135.0,Atlanta,V,17.0,29.0,1.5,16.0,17.0,79.0,-155.0,Philadelphia,12-03-2017,167.0,179.0,180.5,-1.5,-3.0,9.0
13360,2018,16.0,17.0,26.0,20.0,79.0,155.0,Charlotte,V,27.0,27.0,92.0,22.0,22.0,98.0,-175.0,Toronto,12-03-2017,177.0,189.0,190.5,-5.0,-4.0,-19.0
13361,2018,31.0,19.0,28.0,28.0,106.0,355.0,Portland,V,24.0,33.0,2.5,23.0,25.0,105.0,-425.0,Memphis,12-03-2017,211.0,204.5,204.0,-8.5,-8.5,1.0
13362,2018,29.0,27.0,15.0,32.0,103.0,-160.0,Dallas,V,24.0,20.0,2.0,16.0,38.0,98.0,140.0,Chicago,12-03-2017,201.0,188.5,189.0,3.0,3.0,5.0
13363,2018,32.0,21.0,18.0,30.0,101.0,475.0,Miami,V,31.0,21.0,7.0,22.0,36.0,110.0,-600.0,Utah,12-03-2017,211.0,194.0,198.0,-9.0,-10.0,-9.0
13364,2018,30.0,27.0,27.0,25.0,123.0,150.0,Orlando,V,21.0,27.0,4.5,31.0,30.0,117.0,-170.0,GoldenState,12-03-2017,240.0,219.0,217.5,-1.0,-4.0,6.0
13365,2018,19.0,28.0,27.0,26.0,100.0,135.0,NewJersey,V,22.0,21.0,94.5,16.0,20.0,79.0,-155.0,Cleveland,12-04-2017,179.0,190.0,182.0,-5.0,2.5,21.0
13366,2018,33.0,24.0,30.0,19.0,106.0,-240.0,Detroit,V,26.0,22.0,94.5,13.0,34.0,95.0,200.0,Atlanta,12-04-2017,201.0,186.0,188.5,5.0,5.5,11.0
13367,2018,38.0,31.0,25.0,27.0,121.0,-250.0,Phoenix,V,29.0,35.0,106.5,24.0,29.0,117.0,210.0,Indiana,12-04-2017,238.0,219.0,219.0,6.5,6.5,4.0
13368,2018,30.0,32.0,24.0,30.0,116.0,-350.0,LALakers,V,24.0,22.0,0.0,22.0,27.0,95.0,290.0,Minnesota,12-04-2017,211.0,203.0,205.0,7.5,7.5,21.0
13369,2018,35.0,21.0,21.0,30.0,107.0,-145.0,Utah,V,27.0,26.0,106.5,21.0,43.0,117.0,125.0,Sacramento,12-04-2017,224.0,207.0,209.0,4.5,2.5,-10.0
13370,2018,18.0,18.0,27.0,24.0,87.0,110.0,Milwaukee,V,26.0,23.0,96.0,13.0,16.0,78.0,-130.0,LAClippers,12-04-2017,165.0,193.0,193.0,-2.0,-1.5,9.0
13371,2018,26.0,26.0,31.0,30.0,113.0,-550.0,Boston,V,32.0,25.0,91.5,23.0,23.0,103.0,450.0,Philadelphia,12-05-2017,216.0,182.5,178.5,9.0,9.5,10.0
13372,2018,21.0,13.0,28.0,24.0,86.0,450.0,Cleveland,V,22.0,31.0,0.0,26.0,26.0,105.0,-550.0,Washington,12-05-2017,191.0,188.0,189.5,-9.5,-9.5,-19.0
13373,2018,21.0,18.0,14.0,38.0,91.0,-120.0,Chicago,V,21.0,21.0,92.5,18.0,22.0,82.0,100.0,Charlotte,12-05-2017,173.0,184.0,185.0,-2.5,1.0,9.0
13374,2018,33.0,28.0,45.0,30.0,136.0,-325.0,Phoenix,V,28.0,28.0,100.0,29.0,38.0,123.0,275.0,Toronto,12-05-2017,259.0,207.0,207.0,6.5,7.5,13.0
13375,2018,26.0,25.0,23.0,26.0,100.0,185.0,NewYork,V,18.0,24.0,4.5,24.0,27.0,93.0,-215.0,NewJersey,12-05-2017,193.0,183.0,183.5,-6.5,-5.0,7.0
13376,2018,16.0,28.0,22.0,25.0,91.0,100.0,Detroit,V,26.0,16.0,0.0,18.0,16.0,76.0,-120.0,NewOrleans,12-05-2017,167.0,189.0,192.0,1.0,-1.0,15.0
13377,2018,21.0,28.0,17.0,29.0,95.0,-140.0,Dallas,V,16.0,26.0,1.0,31.0,24.0,97.0,120.0,SanAntonio,12-05-2017,192.0,191.0,194.5,-0.0,2.5,-2.0
13378,2018,20.0,22.0,29.0,21.0,92.0,500.0,Memphis,V,24.0,31.0,2.5,30.0,20.0,105.0,-625.0,Houston,12-05-2017,197.0,202.0,202.5,-9.5,-10.5,-13.0
13379,2018,29.0,33.0,26.0,23.0,111.0,315.0,LALakers,V,24.0,34.0,7.0,30.0,19.0,107.0,-375.0,Denver,12-05-2017,218.0,221.5,221.0,-7.0,-8.0,4.0
13380,2018,17.0,18.0,26.0,27.0,88.0,155.0,LAClippers,V,18.0,25.0,92.5,30.0,22.0,95.0,-175.0,Seattle,12-05-2017,183.0,198.5,195.0,-3.0,-4.0,-7.0
13381,2018,25.0,11.0,27.0,27.0,90.0,500.0,Milwaukee,V,30.0,27.0,103.5,28.0,35.0,120.0,-625.0,GoldenState,12-05-2017,210.0,219.0,217.5,-9.0,-10.5,-30.0
13382,2018,15.0,25.0,27.0,22.0,89.0,370.0,Minnesota,V,29.0,24.0,2.0,8.0,29.0,90.0,-450.0,Atlanta,12-06-2017,179.0,191.0,188.5,-9.5,-9.0,-1.0
13383,2018,39.0,25.0,34.0,24.0,122.0,330.0,Denver,V,32.0,24.0,9.5,36.0,17.0,109.0,-400.0,Dallas,12-06-2017,231.0,213.5,214.0,-7.0,-8.5,13.0
13384,2018,25.0,17.0,31.0,33.0,106.0,-145.0,Miami,V,30.0,26.0,92.5,21.0,35.0,112.0,125.0,Portland,12-06-2017,218.0,187.5,185.0,1.0,3.0,-6.0
13385,2018,27.0,22.0,18.0,23.0,90.0,155.0,NewYork,V,26.0,27.0,0.0,19.0,29.0,101.0,-175.0,Philadelphia,12-07-2017,191.0,185.0,186.0,-4.0,-4.0,-11.0
13386,2018,30.0,30.0,40.0,22.0,122.0,-270.0,Phoenix,V,26.0,29.0,109.5,21.0,31.0,107.0,230.0,Washington,12-07-2017,229.0,224.0,222.0,6.5,6.5,15.0
13387,2018,28.0,26.0,30.0,31.0,115.0,290.0,Indiana,V,32.0,30.0,2.0,25.0,22.0,109.0,-350.0,Orlando,12-07-2017,224.0,214.5,208.5,-8.5,-8.0,6.0
13388,2018,23.0,22.0,27.0,26.0,98.0,290.0,Chicago,V,17.0,26.0,6.0,28.0,20.0,91.0,-350.0,Detroit,12-07-2017,189.0,182.5,184.0,-8.5,-7.5,7.0
13389,2018,16.0,24.0,15.0,29.0,84.0,850.0,Toronto,V,27.0,35.0,1.0,29.0,21.0,112.0,-1300.0,Boston,12-07-2017,196.0,185.0,189.0,-10.5,-12.0,-28.0
13390,2018,28.0,20.0,24.0,24.0,96.0,-215.0,Houston,V,18.0,15.0,2.0,27.0,29.0,89.0,185.0,NewJersey,12-07-2017,185.0,186.5,184.0,4.0,5.0,7.0
13391,2018,21.0,26.0,33.0,27.0,116.0,240.0,Memphis,V,25.0,30.0,1.0,30.0,22.0,118.0,-290.0,NewOrleans,12-07-2017,234.0,200.0,206.0,-6.5,-7.0,-2.0
13392,2018,29.0,22.0,25.0,22.0,98.0,-115.0,Utah,V,21.0,29.0,104.5,22.0,32.0,104.0,-105.0,SanAntonio,12-07-2017,202.0,199.0,202.5,-1.0,1.0,-6.0
13393,2018,22.0,19.0,30.0,26.0,97.0,190.0,LAClippers,V,28.0,24.0,93.0,17.0,18.0,87.0,-230.0,Sacramento,12-07-2017,184.0,195.0,190.5,-5.0,-5.0,10.0
13394,2018,39.0,27.0,25.0,22.0,113.0,370.0,Miami,V,30.0,26.0,8.0,26.0,38.0,120.0,-450.0,GoldenState,12-07-2017,233.0,208.5,213.5,-8.0,-9.0,-7.0
13395,2018,24.0,25.0,19.0,30.0,98.0,-110.0,Milwaukee,V,31.0,22.0,101.0,20.0,31.0,104.0,-110.0,Seattle,12-07-2017,202.0,200.5,201.5,-1.0,-0.0,-6.0
13396,2018,26.0,25.0,17.0,25.0,93.0,300.0,Cleveland,V,25.0,26.0,5.5,18.0,27.0,96.0,-360.0,Charlotte,12-08-2017,189.0,179.0,185.0,-6.0,-8.0,-3.0
13397,2018,10.0,18.0,23.0,27.0,78.0,160.0,Memphis,V,25.0,14.0,100.0,29.0,18.0,86.0,-190.0,Atlanta,12-08-2017,164.0,200.0,204.0,-4.5,-4.0,-8.0
13398,2018,24.0,25.0,26.0,30.0,105.0,170.0,Philadelphia,V,19.0,18.0,5.5,20.0,20.0,77.0,-200.0,NewYork,12-08-2017,182.0,187.5,187.5,-5.0,-4.5,28.0
13399,2018,32.0,24.0,24.0,13.0,93.0,-600.0,Phoenix,V,28.0,27.0,106.0,32.0,13.0,100.0,475.0,Minnesota,12-08-2017,193.0,213.0,217.0,10.0,10.0,-7.0
13400,2018,23.0,25.0,34.0,35.0,117.0,225.0,Utah,V,28.0,30.0,0.0,32.0,35.0,125.0,-265.0,Dallas,12-08-2017,242.0,210.0,209.5,-5.5,-6.0,-8.0
13401,2018,21.0,26.0,22.0,23.0,92.0,-240.0,Boston,V,18.0,25.0,92.0,16.0,22.0,81.0,200.0,Chicago,12-08-2017,173.0,180.0,184.0,4.5,5.5,11.0
13402,2018,34.0,13.0,31.0,19.0,97.0,1000.0,Sacramento,V,34.0,25.0,4.5,18.0,24.0,101.0,-1600.0,Denver,12-08-2017,198.0,216.5,214.0,-12.0,-14.0,-4.0
13403,2018,22.0,23.0,11.0,24.0,80.0,-190.0,Houston,V,16.0,18.0,2.0,28.0,31.0,93.0,160.0,Toronto,12-09-2017,173.0,187.5,186.5,2.0,4.0,-13.0
13404,2018,30.0,21.0,26.0,23.0,100.0,-140.0,Miami,V,26.0,25.0,93.0,20.0,23.0,94.0,120.0,LAClippers,12-09-2017,194.0,187.0,187.0,1.5,2.5,6.0
13405,2018,27.0,24.0,25.0,29.0,113.0,135.0,Milwaukee,V,30.0,27.0,0.0,27.0,21.0,117.0,-155.0,Portland,12-09-2017,230.0,190.0,192.5,-3.0,-3.0,-4.0
13406,2018,16.0,29.0,20.0,20.0,85.0,675.0,Charlotte,V,30.0,26.0,4.0,25.0,23.0,104.0,-925.0,Detroit,12-09-2017,189.0,187.5,192.0,-11.5,-12.0,-19.0
13407,2018,17.0,24.0,24.0,23.0,88.0,305.0,Seattle,V,23.0,29.0,1.5,15.0,24.0,91.0,-365.0,NewOrleans,12-09-2017,179.0,195.0,196.5,-8.5,-8.0,-3.0
13408,2018,23.0,25.0,24.0,17.0,89.0,130.0,NewJersey,V,27.0,15.0,3.5,36.0,26.0,104.0,-150.0,Washington,12-09-2017,193.0,195.5,194.5,-3.5,-3.0,-15.0
13409,2018,31.0,28.0,27.0,27.0,113.0,140.0,GoldenState,V,31.0,29.0,2.5,32.0,31.0,123.0,-160.0,LALakers,12-09-2017,236.0,222.0,225.0,-2.0,-3.5,-10.0
13410,2018,29.0,20.0,20.0,29.0,98.0,500.0,Atlanta,V,19.0,22.0,10.5,22.0,24.0,87.0,-625.0,Orlando,12-10-2017,185.0,194.5,194.5,-9.5,-10.0,11.0
13411,2018,24.0,18.0,18.0,28.0,88.0,-255.0,Houston,V,30.0,26.0,92.0,30.0,14.0,100.0,215.0,Philadelphia,12-10-2017,188.0,182.0,181.5,7.0,6.0,-12.0
13412,2018,28.0,21.0,30.0,20.0,99.0,-425.0,Dallas,V,19.0,17.0,98.0,27.0,26.0,89.0,355.0,NewYork,12-10-2017,188.0,201.5,199.0,7.5,8.5,10.0
13413,2018,40.0,27.0,22.0,28.0,117.0,900.0,Miami,V,29.0,34.0,10.0,17.0,33.0,113.0,-1400.0,Phoenix,12-10-2017,230.0,214.5,216.5,-10.5,-12.5,4.0
13414,2018,26.0,23.0,25.0,19.0,93.0,210.0,Milwaukee,V,26.0,21.0,4.5,19.0,30.0,96.0,-250.0,Sacramento,12-10-2017,189.0,197.0,198.5,-3.5,-5.5,-3.0
13415,2018,16.0,33.0,25.0,31.0,105.0,115.0,Indiana,V,37.0,28.0,97.0,32.0,21.0,118.0,-135.0,Cleveland,12-11-2017,223.0,200.5,197.0,-5.0,-2.0,-13.0
13416,2018,26.0,20.0,23.0,19.0,88.0,330.0,Minnesota,V,26.0,30.0,2.0,27.0,19.0,102.0,-400.0,Washington,12-11-2017,190.0,196.5,196.5,-9.5,-8.5,-14.0
13417,2018,19.0,35.0,15.0,31.0,100.0,-145.0,Toronto,V,21.0,22.0,2.0,25.0,20.0,88.0,125.0,Atlanta,12-11-2017,188.0,184.0,185.0,2.0,2.5,12.0
13418,2018,23.0,23.0,21.0,24.0,91.0,220.0,LAClippers,V,21.0,25.0,4.5,17.0,19.0,82.0,-260.0,NewJersey,12-11-2017,173.0,184.0,185.0,-7.0,-6.0,9.0
13419,2018,37.0,24.0,29.0,23.0,113.0,-240.0,Detroit,V,22.0,26.0,1.5,26.0,29.0,103.0,200.0,Memphis,12-11-2017,216.0,203.0,204.5,6.0,5.5,10.0
13420,2018,27.0,22.0,24.0,23.0,96.0,340.0,Seattle,V,31.0,36.0,94.5,30.0,26.0,123.0,-410.0,Chicago,12-11-2017,219.0,188.0,192.5,-7.5,-8.5,-27.0
13421,2018,29.0,26.0,23.0,19.0,97.0,1200.0,Portland,V,27.0,19.0,12.0,20.0,23.0,89.0,-2000.0,Utah,12-11-2017,186.0,205.5,203.0,-11.5,-13.5,8.0
13422,2018,25.0,12.0,27.0,20.0,84.0,120.0,SanAntonio,V,23.0,30.0,103.0,26.0,17.0,96.0,-140.0,GoldenState,12-11-2017,180.0,214.0,214.5,3.0,-2.0,-12.0
13423,2018,21.0,24.0,29.0,20.0,94.0,330.0,Minnesota,V,28.0,23.0,2.5,28.0,19.0,98.0,-400.0,Philadelphia,12-12-2017,192.0,185.0,186.5,-8.0,-8.5,-4.0
13424,2018,17.0,19.0,23.0,17.0,76.0,-230.0,Dallas,V,21.0,33.0,96.5,21.0,17.0,92.0,190.0,Toronto,12-12-2017,168.0,198.0,196.5,3.5,5.0,-16.0
13425,2018,29.0,23.0,25.0,25.0,102.0,110.0,Chicago,V,20.0,33.0,1.0,40.0,24.0,117.0,-130.0,Indiana,12-12-2017,219.0,196.5,197.5,-3.5,-1.5,-15.0
13426,2018,21.0,34.0,17.0,31.0,103.0,210.0,LAClippers,V,20.0,23.0,6.0,36.0,29.0,108.0,-250.0,Charlotte,12-12-2017,211.0,186.0,187.0,-5.5,-6.0,-5.0
13427,2018,17.0,28.0,19.0,14.0,78.0,1400.0,Sacramento,V,25.0,19.0,10.0,24.0,22.0,90.0,-2400.0,Boston,12-12-2017,168.0,189.5,191.5,-15.0,-14.5,-12.0
13428,2018,27.0,26.0,30.0,34.0,117.0,185.0,Seattle,V,31.0,25.0,2.0,23.0,31.0,110.0,-215.0,NewYork,12-12-2017,227.0,197.5,198.5,-4.5,-5.0,7.0
13429,2018,16.0,17.0,22.0,22.0,77.0,150.0,Detroit,V,18.0,20.0,0.0,19.0,23.0,80.0,-170.0,Houston,12-12-2017,157.0,180.5,186.5,1.0,-3.5,-3.0
13430,2018,20.0,20.0,21.0,25.0,86.0,-210.0,Orlando,V,32.0,21.0,101.0,22.0,25.0,100.0,180.0,Milwaukee,12-12-2017,186.0,201.5,202.5,3.5,5.0,-14.0
13431,2018,27.0,32.0,22.0,18.0,99.0,305.0,NewOrleans,V,24.0,27.0,8.5,26.0,28.0,105.0,-365.0,Denver,12-12-2017,204.0,205.5,205.0,-7.0,-8.0,-6.0
13432,2018,22.0,27.0,28.0,18.0,95.0,-200.0,GoldenState,V,22.0,32.0,104.0,31.0,20.0,105.0,170.0,Portland,12-12-2017,200.0,212.5,208.5,4.0,4.5,-10.0
13433,2018,22.0,23.0,20.0,33.0,98.0,285.0,Utah,V,24.0,25.0,4.0,18.0,36.0,103.0,-335.0,Phoenix,12-12-2017,201.0,225.0,225.5,-5.5,-7.5,-5.0
13434,2018,28.0,31.0,23.0,22.0,104.0,220.0,Washington,V,16.0,33.0,5.5,21.0,21.0,91.0,-260.0,Miami,12-13-2017,195.0,205.0,201.5,-5.0,-6.0,13.0
13435,2018,19.0,24.0,31.0,23.0,97.0,240.0,SanAntonio,V,18.0,33.0,2.0,21.0,30.0,102.0,-290.0,LALakers,12-13-2017,199.0,198.5,200.5,-5.5,-7.0,-5.0
13436,2018,21.0,20.0,28.0,35.0,104.0,120.0,Toronto,V,25.0,27.0,100.0,23.0,18.0,93.0,-140.0,Indiana,12-14-2017,197.0,205.0,204.0,-2.0,-2.5,11.0
13437,2018,23.0,19.0,30.0,31.0,103.0,-235.0,Orlando,V,24.0,27.0,99.5,13.0,23.0,87.0,195.0,Charlotte,12-14-2017,190.0,198.0,198.5,5.0,5.5,16.0
13438,2018,24.0,27.0,34.0,24.0,109.0,195.0,Sacramento,V,28.0,23.0,4.0,23.0,25.0,99.0,-235.0,Philadelphia,12-14-2017,208.0,188.0,189.5,-5.0,-5.5,10.0
13439,2018,21.0,23.0,15.0,23.0,82.0,800.0,Milwaukee,V,25.0,21.0,7.5,32.0,26.0,104.0,-1200.0,Boston,12-14-2017,186.0,189.0,189.0,-12.5,-12.5,-22.0
13440,2018,16.0,17.0,20.0,28.0,81.0,450.0,Atlanta,V,21.0,26.0,1.5,17.0,27.0,91.0,-550.0,Detroit,12-14-2017,172.0,182.5,189.0,-10.0,-9.5,-10.0
13441,2018,25.0,32.0,21.0,19.0,97.0,-155.0,Cleveland,V,21.0,29.0,0.0,30.0,25.0,105.0,135.0,NewJersey,12-14-2017,202.0,188.5,187.5,2.0,3.0,-8.0
13442,2018,11.0,32.0,32.0,24.0,99.0,110.0,Seattle,V,26.0,20.0,0.0,19.0,23.0,88.0,-130.0,Minnesota,12-14-2017,187.0,198.0,201.5,-2.0,-2.0,11.0
13443,2018,24.0,22.0,22.0,30.0,98.0,155.0,LAClippers,V,19.0,25.0,3.5,22.0,25.0,91.0,-175.0,Memphis,12-14-2017,189.0,203.5,202.5,-6.0,-4.0,7.0
13444,2018,13.0,22.0,22.0,23.0,80.0,400.0,NewOrleans,V,24.0,19.0,2.0,18.0,28.0,89.0,-500.0,Dallas,12-14-2017,169.0,196.0,194.5,-8.5,-8.5,-9.0
13445,2018,19.0,26.0,19.0,32.0,96.0,645.0,NewYork,V,23.0,25.0,5.5,25.0,28.0,101.0,-845.0,Chicago,12-14-2017,197.0,190.5,187.5,-9.0,-10.5,-5.0
13446,2018,26.0,28.0,20.0,17.0,91.0,-255.0,Utah,V,28.0,25.0,103.0,17.0,29.0,99.0,215.0,Portland,12-14-2017,190.0,199.0,198.0,5.0,6.5,-8.0
13447,2018,28.0,26.0,31.0,21.0,106.0,230.0,LALakers,V,17.0,30.0,5.5,36.0,25.0,108.0,-270.0,GoldenState,12-14-2017,214.0,228.0,226.0,-4.5,-6.5,-2.0
13448,2018,30.0,25.0,30.0,38.0,123.0,750.0,Memphis,V,29.0,30.0,5.5,29.0,31.0,119.0,-1100.0,Orlando,12-15-2017,242.0,208.5,206.5,-12.0,-11.5,4.0
13449,2018,24.0,27.0,16.0,12.0,79.0,265.0,Sacramento,V,33.0,19.0,4.5,28.0,12.0,92.0,-315.0,Washington,12-15-2017,171.0,197.5,200.5,-8.0,-7.5,-13.0
13450,2018,22.0,19.0,18.0,25.0,84.0,220.0,Charlotte,V,23.0,26.0,1.0,25.0,19.0,93.0,-260.0,Atlanta,12-15-2017,177.0,186.5,184.0,-6.5,-6.5,-9.0
13451,2018,18.0,33.0,16.0,25.0,92.0,290.0,Philadelphia,V,26.0,20.0,7.0,22.0,18.0,86.0,-350.0,Cleveland,12-15-2017,178.0,191.0,191.0,-7.5,-7.5,6.0
13452,2018,25.0,27.0,26.0,28.0,106.0,235.0,Indiana,V,27.0,28.0,3.5,24.0,24.0,103.0,-275.0,Miami,12-15-2017,209.0,208.0,208.5,-4.0,-6.5,3.0
13453,2018,24.0,14.0,24.0,24.0,86.0,-190.0,NewJersey,V,18.0,22.0,96.5,30.0,24.0,94.0,160.0,NewYork,12-15-2017,180.0,188.0,188.0,1.5,3.5,-8.0
13454,2018,26.0,20.0,34.0,18.0,98.0,-290.0,Phoenix,V,31.0,28.0,99.5,21.0,21.0,101.0,240.0,NewOrleans,12-15-2017,199.0,208.0,208.0,5.0,6.5,-3.0
13455,2018,27.0,23.0,18.0,23.0,91.0,205.0,Denver,V,22.0,34.0,1.0,36.0,10.0,102.0,-245.0,SanAntonio,12-15-2017,193.0,204.5,202.0,-6.5,-6.0,-11.0
13456,2018,25.0,13.0,30.0,28.0,96.0,145.0,Dallas,V,21.0,20.0,0.0,20.0,22.0,83.0,-165.0,Houston,12-15-2017,179.0,189.5,188.0,-3.5,-3.5,13.0
13457,2018,19.0,23.0,16.0,34.0,92.0,315.0,Minnesota,V,22.0,18.0,6.0,26.0,29.0,95.0,-375.0,Milwaukee,12-15-2017,187.0,193.5,193.0,-8.0,-8.0,-3.0
13458,2018,27.0,13.0,26.0,9.0,75.0,900.0,Seattle,V,20.0,31.0,4.5,25.0,20.0,96.0,-1400.0,Utah,12-15-2017,171.0,212.5,211.0,-12.5,-12.0,-21.0
13459,2018,22.0,13.0,32.0,20.0,87.0,200.0,GoldenState,V,23.0,35.0,99.5,29.0,22.0,109.0,-240.0,Detroit,12-16-2017,196.0,206.5,208.0,-7.0,-5.5,-22.0
13460,2018,27.0,23.0,21.0,19.0,90.0,-110.0,Boston,V,17.0,19.0,4.0,18.0,23.0,77.0,-110.0,Toronto,12-16-2017,167.0,188.5,180.5,2.0,-0.0,13.0
13461,2018,30.0,31.0,31.0,24.0,116.0,415.0,Portland,V,25.0,24.0,9.0,24.0,32.0,105.0,-515.0,Denver,12-16-2017,221.0,205.5,205.5,-8.5,-9.0,11.0
